,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,1095,,4807,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJUjNoeFVEUTNVak42TldOQlEzRkNTV2RDUnkwdExTMHRMUzB0TFhWcWIza3lNa0ZCUVVGQlIxazRXSEZ2UkdKNk0zZEJFaEpOUlRReE9IeEZXVGd4Tkh4T1NETTRNalFhQ3dqcXFoMFFBaG9EVlZORU9CeHc2cW9kIixbWyJCRVkiLCIyMDI0LTA1LTEwIiwiQVVIIixudWxsLCJNRSIsIjQxOCJdLFsiQVVIIiwiMjAyNC0wNS0xMCIsIktJWCIsbnVsbCwiRVkiLCI4MTQiXSxbIktJWCIsIjIwMjQtMDUtMTEiLCJITkQiLG51bGwsIk5IIiwiMzgyNCJdXV0=
