,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,1060,,1457,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJUjNoeFVEUTNVak42TldOQlEzRkNTV2RDUnkwdExTMHRMUzB0TFhWcWIza3lNa0ZCUVVGQlIxazRXSEZ2UkdKNk0zZEJFZ3RHV2pFMk1IeEZTek14TWhvTENQTHhDQkFDR2dOVlUwUTRISER5OFFnPSIsW1siQkVZIiwiMjAyNC0wNS0xMCIsIkRYQiIsbnVsbCwiRloiLCIxNjAiXSxbIkRYQiIsIjIwMjQtMDUtMTEiLCJITkQiLG51bGwsIkVLIiwiMzEyIl1dXQ==
