,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,1915,,1359,Round trip,https://www.gstatic.com/flights/airline_logos/70px/AF.png,WyJDalJJYTNCU1dFOUdVbkJaU0RoQlJucDRXR2RDUnkwdExTMHRMUzB0TFhWcWFXb3lOa0ZCUVVGQlIxbDFZWFZ2U1ZOTllubEJFZ3RCUmpVMk5YeEJSakUyTWhvTENOeWxDQkFDR2dOVlUwUTRISERjcFFnPSIsW1siQkVZIiwiMjAyNC0wNS0wMSIsIkNERyIsbnVsbCwiQUYiLCI1NjUiXSxbIkNERyIsIjIwMjQtMDUtMDIiLCJITkQiLG51bGwsIkFGIiwiMTYyIl1dXQ==
