,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,1060,,1496,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJYTNCU1dFOUdVbkJaU0RoQlJucDRXR2RDUnkwdExTMHRMUzB0TFhWcWFXb3lOa0ZCUVVGQlIxbDFZWFZ2U1ZOTllubEJFZ3RHV2pFMk1IeEZTek14TWhvTENLU1FDUkFDR2dOVlUwUTRISENra0FrPSIsW1siQkVZIiwiMjAyNC0wNS0wMSIsIkRYQiIsbnVsbCwiRloiLCIxNjAiXSxbIkRYQiIsIjIwMjQtMDUtMDIiLCJITkQiLG51bGwsIkVLIiwiMzEyIl1dXQ==
