,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,2420,,1041,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJYTNCU1dFOUdVbkJaU0RoQlJucDRXR2RDUnkwdExTMHRMUzB0TFhWcWFXb3lOa0ZCUVVGQlIxbDFZWFZ2U1ZOTllubEJFaEZOVXpjeE1ueE5WVEl5Tkh4TlZUVXpPUm9MQ01hc0JoQUNHZ05WVTBRNEhIREdyQVk9IixbWyJCRVkiLCIyMDI0LTA1LTAxIiwiQ0FJIixudWxsLCJNUyIsIjcxMiJdLFsiQ0FJIiwiMjAyNC0wNS0wMiIsIlBWRyIsbnVsbCwiTVUiLCIyMjQiXSxbIlBWRyIsIjIwMjQtMDUtMDMiLCJITkQiLG51bGwsIk1VIiwiNTM5Il1dXQ==
