,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,1230,,1292,Round trip,https://www.gstatic.com/flights/airline_logos/70px/AF.png,WyJDalJJUjNoeFVEUTNVak42TldOQlEzRkNTV2RDUnkwdExTMHRMUzB0TFhWcWIza3lNa0ZCUVVGQlIxazRXSEZ2UkdKNk0zZEJFZ3RCUmpVMk5YeEJSakkzTkJvTENPcndCeEFDR2dOVlUwUTRISERxOEFjPSIsW1siQkVZIiwiMjAyNC0wNS0xMCIsIkNERyIsbnVsbCwiQUYiLCI1NjUiXSxbIkNERyIsIjIwMjQtMDUtMTAiLCJITkQiLG51bGwsIkFGIiwiMjc0Il1dXQ==
