,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,2635,,1487,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJWW1sQk5WcEVkV2R2VEUxQlRGQXRaR2RDUnkwdExTMHRMUzB0TFhWcVozQXhOa0ZCUVVGQlIxazBaa3hKVFdWU1lYRkJFaEZGU3prMU5IeERXRGN6T0h4RFdEVTBNaG9MQ0xTSkNSQUNHZ05WVTBRNEhIQzBpUWs9IixbWyJCRVkiLCIyMDI0LTA1LTEwIiwiRFhCIixudWxsLCJFSyIsIjk1NCJdLFsiRFhCIiwiMjAyNC0wNS0xMSIsIkhLRyIsbnVsbCwiQ1giLCI3MzgiXSxbIkhLRyIsIjIwMjQtMDUtMTIiLCJITkQiLG51bGwsIkNYIiwiNTQyIl1dXQ==
