,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,1255,,1540,Round trip,https://www.gstatic.com/flights/airline_logos/70px/EK.png,WyJDalJJWW1sQk5WcEVkV2R2VEUxQlRGQXRaR2RDUnkwdExTMHRMUzB0TFhWcVozQXhOa0ZCUVVGQlIxazBaa3hKVFdWU1lYRkJFZ3RGU3prMU5IeEZTek14TWhvTENPaXlDUkFDR2dOVlUwUTRISERvc2drPSIsW1siQkVZIiwiMjAyNC0wNS0xMCIsIkRYQiIsbnVsbCwiRUsiLCI5NTQiXSxbIkRYQiIsIjIwMjQtMDUtMTEiLCJITkQiLG51bGwsIkVLIiwiMzEyIl1dXQ==
