,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,915,,1604,Round trip,https://www.gstatic.com/flights/airline_logos/70px/TK.png,WyJDalJJYTNCU1dFOUdVbkJaU0RoQlJucDRXR2RDUnkwdExTMHRMUzB0TFhWcWFXb3lOa0ZCUVVGQlIxbDFZWFZ2U1ZOTllubEJFZ3RVU3pneU4zeFVTekU1T0JvTENQTGtDUkFDR2dOVlUwUTRISER5NUFrPSIsW1siQkVZIiwiMjAyNC0wNS0wMSIsIklTVCIsbnVsbCwiVEsiLCI4MjciXSxbIklTVCIsIjIwMjQtMDUtMDIiLCJITkQiLG51bGwsIlRLIiwiMTk4Il1dXQ==
