,total_duration,carbon_emissions,price,type,airline_logo,departure_token
0,2260,,971,Round trip,https://www.gstatic.com/flights/airline_logos/70px/multi.png,WyJDalJJYTNCU1dFOUdVbkJaU0RoQlJucDRXR2RDUnkwdExTMHRMUzB0TFhWcWFXb3lOa0ZCUVVGQlIxbDFZWFZ2U1ZOTllubEJFaEZOVXpjeE1ueE5WVEl5Tkh4R1RUZzVOUm9MQ083MUJSQUNHZ05WVTBRNEhIRHU5UVU9IixbWyJCRVkiLCIyMDI0LTA1LTAxIiwiQ0FJIixudWxsLCJNUyIsIjcxMiJdLFsiQ0FJIiwiMjAyNC0wNS0wMiIsIlBWRyIsbnVsbCwiTVUiLCIyMjQiXSxbIlBWRyIsIjIwMjQtMDUtMDMiLCJITkQiLG51bGwsIkZNIiwiODk1Il1dXQ==
